"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"29.08.2013","2.367,84","2.380,22","2.383,67","2.357,63","20,50M","0,25%"
"28.08.2013","2.361,85","2.368,77","2.376,16","2.344,57","19,05M","-0,24%"
"27.08.2013","2.367,63","2.407,56","2.414,27","2.367,63","19,48M","-2,08%"
"26.08.2013","2.417,91","2.433,10","2.442,15","2.417,25","9,87M","0,03%"
"23.08.2013","2.417,23","2.417,45","2.432,62","2.405,23","19,71M","-0,14%"
"22.08.2013","2.420,68","2.386,05","2.422,67","2.386,05","24,81M","1,57%"
"21.08.2013","2.383,15","2.394,76","2.405,60","2.383,15","18,49M","-0,92%"
"20.08.2013","2.405,32","2.413,26","2.422,45","2.397,36","17,63M","-1,37%"
"19.08.2013","2.438,83","2.447,66","2.447,66","2.419,11","12,97M","-0,28%"
"16.08.2013","2.445,60","2.457,38","2.463,17","2.443,88","12,99M","-0,63%"
"14.08.2013","2.461,22","2.437,20","2.475,83","2.436,01","25,35M","0,77%"
"13.08.2013","2.442,30","2.449,95","2.457,28","2.425,62","17,63M","0,09%"
"12.08.2013","2.440,05","2.415,45","2.447,19","2.403,27","18,93M","1,07%"
"09.08.2013","2.414,28","2.414,84","2.420,22","2.387,28","14,67M","0,33%"
"08.08.2013","2.406,40","2.387,07","2.431,15","2.386,33","22,24M","1,11%"
"07.08.2013","2.380,01","2.361,26","2.381,35","2.350,96","15,36M","0,56%"
"06.08.2013","2.366,74","2.400,68","2.401,67","2.362,61","19,54M","-1,62%"
"05.08.2013","2.405,73","2.410,42","2.411,63","2.394,88","12,28M","0,16%"
"02.08.2013","2.401,85","2.359,12","2.408,98","2.356,43","24,77M","2,16%"
"01.08.2013","2.351,14","2.345,38","2.359,56","2.339,28","16,34M","1,06%"
"31.07.2013","2.326,59","2.304,79","2.349,54","2.302,31","29,99M","0,81%"
"30.07.2013","2.307,79","2.304,88","2.308,73","2.294,27","11,02M","0,37%"
"29.07.2013","2.299,26","2.293,44","2.299,26","2.281,50","9,06M","0,36%"
"26.07.2013","2.291,10","2.308,70","2.312,11","2.289,47","11,05M","-1,15%"
"25.07.2013","2.317,80","2.321,49","2.323,10","2.294,54","16,49M","-0,27%"
"24.07.2013","2.324,17","2.318,02","2.333,88","2.310,47","18,69M","-0,13%"
"23.07.2013","2.327,28","2.317,65","2.328,12","2.310,20","16,19M","0,68%"
"22.07.2013","2.311,49","2.320,26","2.325,31","2.304,54","11,19M","-0,08%"
"19.07.2013","2.313,31","2.291,48","2.315,38","2.284,32","10,24M","0,56%"
"18.07.2013","2.300,33","2.310,93","2.313,00","2.277,94","16,31M","-0,41%"
"17.07.2013","2.309,79","2.298,26","2.320,76","2.287,40","20,68M","0,29%"
"16.07.2013","2.303,05","2.309,76","2.310,57","2.292,46","18,83M","-0,12%"
"15.07.2013","2.305,78","2.298,88","2.307,57","2.286,80","12,01M","0,13%"
"12.07.2013","2.302,81","2.279,70","2.309,37","2.269,47","21,60M","1,04%"
"11.07.2013","2.279,09","2.275,84","2.283,06","2.269,38","16,24M","1,54%"
"10.07.2013","2.244,63","2.203,49","2.246,47","2.199,28","17,17M","1,17%"
"09.07.2013","2.218,77","2.236,28","2.237,85","2.200,11","17,26M","-0,20%"
"08.07.2013","2.223,28","2.259,32","2.265,29","2.223,28","14,07M","-1,34%"
"05.07.2013","2.253,49","2.293,84","2.295,73","2.243,43","19,62M","-1,49%"
"04.07.2013","2.287,54","2.271,27","2.292,40","2.258,73","12,45M","1,09%"
"03.07.2013","2.262,92","2.260,29","2.275,81","2.233,60","43,71M","-0,96%"
"02.07.2013","2.284,76","2.248,42","2.296,00","2.231,14","25,53M","2,12%"
"01.07.2013","2.237,25","2.246,74","2.258,19","2.230,86","18,09M","-0,37%"
"28.06.2013","2.245,64","2.182,29","2.245,64","2.161,32","42,86M","3,15%"
"27.06.2013","2.177,02","2.258,62","2.261,24","2.150,82","38,76M","-3,10%"
"26.06.2013","2.246,66","2.193,97","2.262,26","2.180,72","39,42M","0,00%"
"25.06.2013","2.246,69","2.254,47","2.263,12","2.243,15","26,99M","0,11%"
"24.06.2013","2.244,27","2.229,75","2.256,87","2.225,68","20,29M","0,48%"
"21.06.2013","2.233,64","2.300,11","2.317,63","2.215,60","158,06M","-2,80%"
"20.06.2013","2.297,91","2.390,34","2.398,75","2.297,91","59,30M","-4,79%"
"19.06.2013","2.413,40","2.450,49","2.450,49","2.412,52","28,38M","-1,70%"
"18.06.2013","2.455,15","2.469,67","2.472,68","2.450,08","29,44M","-0,33%"
"17.06.2013","2.463,37","2.484,38","2.486,16","2.457,96","63,52M","-0,61%"
"14.06.2013","2.478,43","2.490,35","2.497,10","2.474,87","34,41M","0,23%"
"13.06.2013","2.472,75","2.457,15","2.482,96","2.450,62","65,35M","-0,36%"
"12.06.2013","2.481,60","2.484,07","2.496,04","2.475,94","57,31M","-0,10%"
"11.06.2013","2.484,11","2.498,95","2.499,93","2.473,16","24,68M","-0,77%"
"10.06.2013","2.503,41","2.492,19","2.512,99","2.492,19","34,37M","0,59%"
"07.06.2013","2.488,84","2.448,36","2.505,57","2.445,28","26,20M","1,74%"
"06.06.2013","2.446,29","2.459,51","2.467,03","2.444,58","33,33M","-0,62%"
"05.06.2013","2.461,51","2.456,38","2.473,41","2.447,58","25,99M","-0,06%"
"04.06.2013","2.462,92","2.453,83","2.467,14","2.451,90","22,39M","0,79%"
"03.06.2013","2.443,65","2.455,33","2.471,68","2.439,05","32,23M","-1,68%"
"31.05.2013","2.485,50","2.452,28","2.485,50","2.452,28","85,87M","0,90%"
"29.05.2013","2.463,37","2.460,67","2.476,84","2.453,84","38,27M","-0,24%"
"28.05.2013","2.469,37","2.460,62","2.488,85","2.454,17","33,71M","0,75%"
"27.05.2013","2.451,06","2.398,00","2.451,06","2.397,84","21,07M","2,79%"
"24.05.2013","2.384,58","2.365,83","2.394,02","2.365,83","39,84M","1,07%"
"23.05.2013","2.359,42","2.333,88","2.366,00","2.330,01","41,77M","-0,53%"
"22.05.2013","2.371,95","2.384,49","2.385,49","2.366,59","33,21M","0,07%"
"21.05.2013","2.370,32","2.387,95","2.392,72","2.368,60","17,50M","-0,27%"
"20.05.2013","2.376,78","2.399,34","2.413,42","2.376,78","24,57M","-0,60%"
"17.05.2013","2.391,07","2.385,95","2.404,39","2.382,36","31,19M","0,03%"
"16.05.2013","2.390,32","2.404,35","2.405,10","2.386,66","32,72M","-0,77%"
"15.05.2013","2.408,86","2.401,86","2.408,86","2.384,54","27,08M","0,92%"
"14.05.2013","2.386,81","2.360,01","2.391,50","2.348,58","37,09M","1,38%"
"13.05.2013","2.354,34","2.332,79","2.357,28","2.331,35","22,25M","0,69%"
"10.05.2013","2.338,16","2.348,88","2.356,83","2.332,43","25,70M","-0,46%"
"09.05.2013","2.348,95","2.373,45","2.376,32","2.344,01","40,55M","-0,80%"
"08.05.2013","2.367,91","2.352,94","2.367,91","2.350,27","23,55M","0,86%"
"07.05.2013","2.347,82","2.334,06","2.360,18","2.330,08","29,62M","0,37%"
"06.05.2013","2.339,22","2.323,45","2.339,22","2.312,17","34,40M","1,44%"
"02.05.2013","2.305,90","2.315,66","2.329,23","2.305,25","38,48M","-0,57%"
"30.04.2013","2.319,15","2.307,57","2.319,15","2.277,86","153,48M","0,69%"
"29.04.2013","2.303,18","2.304,01","2.312,31","2.296,86","190,83M","0,40%"
"26.04.2013","2.294,06","2.290,17","2.305,34","2.280,57","165,06M","0,26%"
"25.04.2013","2.288,09","2.294,25","2.296,92","2.268,42","182,10M","0,06%"
"24.04.2013","2.286,71","2.282,98","2.289,49","2.255,07","172,08M","0,58%"
"23.04.2013","2.273,47","2.271,65","2.276,35","2.251,80","95,07M","-0,20%"
"22.04.2013","2.278,07","2.287,58","2.303,18","2.271,70","27,70M","0,02%"
"19.04.2013","2.277,71","2.283,21","2.287,38","2.257,39","88,93M","0,37%"
"18.04.2013","2.269,22","2.296,87","2.306,47","2.269,22","43,73M","-1,53%"
"17.04.2013","2.304,59","2.368,16","2.368,16","2.297,97","60,63M","-1,94%"
"16.04.2013","2.350,08","2.350,08","2.350,08","2.350,08","","0,00%"
"15.04.2013","2.350,08","2.381,83","2.394,29","2.330,61","39,36M","-1,96%"
"12.04.2013","2.397,08","2.403,47","2.406,11","2.386,89","23,30M","-0,50%"
"11.04.2013","2.409,02","2.382,68","2.409,02","2.373,77","33,48M","1,62%"
"10.04.2013","2.370,51","2.351,58","2.382,72","2.348,91","49,28M","1,00%"
"09.04.2013","2.347,10","2.357,88","2.361,57","2.338,26","37,00M","0,10%"
"08.04.2013","2.344,72","2.364,48","2.376,85","2.344,72","32,44M","-0,07%"
"07.04.2013","2.346,37","2.346,37","2.346,37","2.346,37","","0,00%"
"05.04.2013","2.346,37","2.347,74","2.361,08","2.330,98","41,11M","0,16%"
"04.04.2013","2.342,64","2.336,22","2.349,55","2.318,03","33,47M","0,26%"
"03.04.2013","2.336,45","2.372,45","2.373,55","2.325,35","30,68M","-1,65%"
"02.04.2013","2.375,67","2.373,73","2.382,59","2.365,11","19,02M","0,24%"
"28.03.2013","2.370,07","2.368,15","2.389,19","2.355,28","38,12M","-0,64%"
"27.03.2013","2.385,27","2.356,68","2.385,27","2.341,38","37,07M","1,35%"
"26.03.2013","2.353,41","2.346,50","2.356,06","2.330,45","45,20M","0,60%"
"25.03.2013","2.339,48","2.401,48","2.401,48","2.334,87","28,17M","-1,29%"
"22.03.2013","2.370,02","2.391,08","2.391,84","2.367,71","64,50M","-1,08%"
"21.03.2013","2.395,82","2.435,54","2.435,76","2.388,28","43,18M","-1,11%"
"20.03.2013","2.422,61","2.428,64","2.440,66","2.420,21","28,43M","0,03%"
"19.03.2013","2.421,94","2.450,53","2.455,39","2.419,94","21,47M","-1,30%"
"18.03.2013","2.453,90","2.458,58","2.468,03","2.439,52","26,89M","-1,30%"
"15.03.2013","2.486,30","2.513,49","2.518,12","2.484,55","81,44M","-0,50%"
"14.03.2013","2.498,84","2.471,85","2.510,50","2.470,73","39,44M","1,01%"
"13.03.2013","2.473,95","2.478,34","2.484,37","2.467,99","24,54M","-0,34%"
"12.03.2013","2.482,39","2.480,19","2.486,86","2.473,77","13,68M","0,13%"
"11.03.2013","2.479,20","2.491,79","2.494,14","2.476,03","21,25M","-0,46%"
"08.03.2013","2.490,70","2.485,48","2.505,66","2.480,86","26,15M","0,65%"
"07.03.2013","2.474,70","2.478,96","2.485,00","2.471,46","29,56M","-0,27%"
"06.03.2013","2.481,36","2.482,25","2.498,61","2.477,94","47,55M","0,15%"
"05.03.2013","2.477,68","2.450,45","2.477,68","2.450,16","53,48M","1,59%"
"04.03.2013","2.438,97","2.440,98","2.445,80","2.432,20","32,69M","-0,57%"
"01.03.2013","2.452,86","2.441,18","2.453,03","2.428,72","35,55M","0,03%"
"28.02.2013","2.452,01","2.458,75","2.462,32","2.443,26","43,34M","0,07%"
"27.02.2013","2.450,36","2.439,27","2.450,36","2.431,56","29,12M","0,90%"
"26.02.2013","2.428,57","2.421,67","2.433,03","2.420,82","38,18M","-1,07%"
"25.02.2013","2.454,92","2.440,83","2.466,39","2.433,70","28,46M","0,73%"
"22.02.2013","2.437,24","2.438,80","2.441,02","2.423,74","35,18M","0,03%"
"21.02.2013","2.436,47","2.432,27","2.436,47","2.407,65","40,65M","-0,27%"
"20.02.2013","2.443,16","2.468,93","2.476,67","2.438,72","48,67M","-1,37%"
"19.02.2013","2.477,19","2.476,62","2.493,83","2.470,95","42,69M","0,05%"
"18.02.2013","2.476,01","2.475,15","2.485,03","2.473,66","33,33M","0,34%"
"15.02.2013","2.467,63","2.448,93","2.474,63","2.443,72","40,52M","0,46%"
"14.02.2013","2.456,36","2.471,87","2.476,36","2.443,87","52,87M","-0,60%"
"13.02.2013","2.471,21","2.470,45","2.480,63","2.462,69","99,13M","0,03%"
"12.02.2013","2.470,48","2.492,42","2.513,11","2.462,43","102,43M","-1,10%"
"11.02.2013","2.497,88","2.501,76","2.508,47","2.489,69","44,60M","0,10%"
"08.02.2013","2.495,42","2.481,34","2.500,40","2.476,37","43,25M","1,13%"
"07.02.2013","2.467,45","2.458,97","2.487,42","2.454,20","66,99M","0,49%"
"06.02.2013","2.455,47","2.491,04","2.494,26","2.455,47","56,23M","-1,20%"
"05.02.2013","2.485,25","2.475,86","2.485,25","2.473,16","25,05M","0,63%"
"04.02.2013","2.469,73","2.511,90","2.520,16","2.469,73","37,37M","-1,18%"
"01.02.2013","2.499,19","2.497,28","2.507,45","2.493,77","43,50M","0,26%"
"31.01.2013","2.492,76","2.499,00","2.503,27","2.480,56","57,21M","-0,14%"
"30.01.2013","2.496,15","2.501,65","2.524,19","2.490,37","48,90M","-1,12%"
"29.01.2013","2.524,36","2.525,08","2.525,22","2.503,97","33,04M","0,11%"
"28.01.2013","2.521,50","2.534,40","2.539,89","2.511,50","28,12M","-0,82%"
"25.01.2013","2.542,32","2.571,70","2.576,66","2.533,01","34,39M","-1,02%"
"24.01.2013","2.568,63","2.561,17","2.571,24","2.549,45","44,57M","0,40%"
"23.01.2013","2.558,39","2.552,99","2.573,61","2.547,14","40,86M","-0,32%"
"22.01.2013","2.566,60","2.581,16","2.584,11","2.557,50","19,42M","-0,27%"
"21.01.2013","2.573,67","2.570,44","2.578,18","2.564,17","15,20M","0,06%"
"18.01.2013","2.572,14","2.584,56","2.584,99","2.563,10","20,45M","0,19%"
"17.01.2013","2.567,16","2.563,80","2.585,63","2.557,35","40,94M","0,08%"
"16.01.2013","2.565,15","2.524,36","2.565,15","2.520,28","37,04M","1,29%"
"15.01.2013","2.532,42","2.549,83","2.554,19","2.526,39","25,38M","-1,08%"
"14.01.2013","2.560,14","2.567,29","2.579,96","2.554,54","22,64M","0,09%"
"11.01.2013","2.557,93","2.573,78","2.575,50","2.551,92","21,52M","-0,61%"
"10.01.2013","2.573,62","2.572,11","2.587,50","2.550,52","37,69M","0,23%"
"09.01.2013","2.567,59","2.564,38","2.570,15","2.551,21","34,70M","0,19%"
"08.01.2013","2.562,63","2.571,61","2.590,51","2.555,12","34,91M","-0,61%"
"07.01.2013","2.578,48","2.600,21","2.602,15","2.572,42","23,15M","-0,89%"
"04.01.2013","2.601,73","2.615,09","2.617,13","2.592,47","64,09M","-1,01%"
"03.01.2013","2.628,36","2.617,93","2.628,36","2.609,11","39,12M","0,08%"
"02.01.2013","2.626,21","2.618,86","2.634,18","2.614,16","28,24M","1,67%"
"28.12.2012","2.582,98","2.613,76","2.618,06","2.582,98","50,10M","-0,68%"
"27.12.2012","2.600,67","2.581,96","2.613,33","2.577,79","44,74M","0,68%"
"21.12.2012","2.583,06","2.578,19","2.584,34","2.554,40","107,25M","-0,41%"
"20.12.2012","2.593,73","2.587,03","2.609,06","2.583,67","80,55M","-0,34%"
"19.12.2012","2.602,51","2.578,06","2.607,08","2.578,06","103,55M","1,04%"
"18.12.2012","2.575,81","2.558,71","2.575,81","2.555,40","48,07M","0,95%"
"17.12.2012","2.551,53","2.532,75","2.551,53","2.527,73","47,51M","0,58%"
"14.12.2012","2.536,80","2.520,97","2.536,80","2.513,66","36,75M","0,71%"
"13.12.2012","2.518,80","2.527,39","2.529,86","2.507,24","21,97M","-0,26%"
"12.12.2012","2.525,40","2.519,53","2.528,28","2.502,27","55,19M","0,51%"
"11.12.2012","2.512,64","2.480,06","2.512,64","2.478,83","52,25M","1,46%"
"10.12.2012","2.476,53","2.450,99","2.476,53","2.448,64","29,67M","1,05%"
"07.12.2012","2.450,74","2.483,94","2.484,23","2.450,74","26,19M","-1,40%"
"06.12.2012","2.485,44","2.475,10","2.486,42","2.461,77","36,93M","0,67%"
"05.12.2012","2.468,85","2.471,17","2.481,51","2.457,74","37,74M","0,46%"
"04.12.2012","2.457,52","2.438,88","2.466,85","2.436,62","24,53M","0,61%"
"03.12.2012","2.442,58","2.419,92","2.447,09","2.419,92","28,69M","0,87%"
"30.11.2012","2.421,54","2.413,43","2.421,54","2.404,34","49,03M","0,45%"
"29.11.2012","2.410,79","2.415,44","2.424,47","2.410,79","28,04M","0,39%"
"28.11.2012","2.401,54","2.396,90","2.407,42","2.389,72","43,37M","-0,23%"
"27.11.2012","2.407,06","2.421,54","2.423,98","2.400,09","37,17M","0,05%"
"26.11.2012","2.405,82","2.398,63","2.413,28","2.388,54","24,87M","0,31%"
"23.11.2012","2.398,39","2.382,08","2.398,39","2.370,15","23,35M","1,01%"
"22.11.2012","2.374,31","2.386,18","2.392,36","2.374,31","18,98M","-0,49%"
"21.11.2012","2.385,95","2.401,23","2.404,31","2.381,43","20,97M","-0,79%"
"20.11.2012","2.404,88","2.404,86","2.407,14","2.389,52","29,13M","0,02%"
"19.11.2012","2.404,36","2.379,67","2.409,80","2.377,80","33,12M","1,55%"
"16.11.2012","2.367,74","2.373,12","2.383,53","2.367,74","36,73M","-0,17%"
"15.11.2012","2.371,77","2.360,33","2.382,29","2.354,76","44,78M","0,21%"
"14.11.2012","2.366,77","2.355,67","2.383,38","2.349,43","51,10M","0,53%"
"13.11.2012","2.354,30","2.333,58","2.354,30","2.325,13","30,35M","0,83%"
"12.11.2012","2.335,02","2.319,92","2.343,61","2.318,80","26,06M","0,48%"
"09.11.2012","2.323,97","2.331,55","2.333,16","2.306,35","28,84M","-0,60%"
"08.11.2012","2.338,06","2.324,58","2.338,06","2.317,51","26,16M","0,56%"
"07.11.2012","2.325,15","2.347,41","2.353,23","2.321,61","29,18M","-0,75%"
"06.11.2012","2.342,79","2.349,43","2.350,98","2.337,84","65,64M","-0,05%"
"05.11.2012","2.343,90","2.325,79","2.348,04","2.321,85","18,52M","-0,09%"
"02.11.2012","2.345,99","2.329,00","2.345,99","2.316,00","37,39M","1,23%"
"31.10.2012","2.317,56","2.322,89","2.341,79","2.313,42","20,86M","-0,25%"
"30.10.2012","2.323,32","2.315,31","2.327,47","2.315,31","17,57M","0,30%"
"29.10.2012","2.316,38","2.313,94","2.321,53","2.311,12","22,17M","-0,16%"
"26.10.2012","2.320,08","2.308,80","2.327,20","2.303,33","18,40M","-0,37%"
"25.10.2012","2.328,61","2.326,25","2.330,58","2.314,97","39,84M","0,30%"
"24.10.2012","2.321,53","2.317,75","2.326,95","2.304,30","22,73M","0,49%"
"23.10.2012","2.310,25","2.351,51","2.351,99","2.310,25","28,25M","-1,72%"
"22.10.2012","2.350,61","2.354,30","2.361,73","2.344,65","23,11M","0,02%"
"19.10.2012","2.350,25","2.397,19","2.397,19","2.350,25","42,33M","-1,99%"
"18.10.2012","2.397,93","2.397,01","2.406,79","2.382,06","42,11M","0,27%"
"17.10.2012","2.391,57","2.396,22","2.398,28","2.373,23","73,71M","-0,27%"
"16.10.2012","2.397,98","2.389,51","2.400,73","2.384,86","23,21M","0,87%"
"15.10.2012","2.377,22","2.371,08","2.382,07","2.367,30","22,85M","0,06%"
"12.10.2012","2.375,91","2.387,39","2.393,19","2.370,33","24,35M","-0,76%"
"11.10.2012","2.394,21","2.385,44","2.403,38","2.383,67","36,62M","0,08%"
"10.10.2012","2.392,33","2.372,70","2.392,33","2.364,07","47,52M","0,68%"
"09.10.2012","2.376,24","2.400,60","2.404,61","2.373,74","43,43M","-1,03%"
"08.10.2012","2.400,99","2.399,62","2.407,66","2.390,59","48,66M","-0,42%"
"05.10.2012","2.411,07","2.377,00","2.411,07","2.374,77","26,13M","1,73%"
"04.10.2012","2.370,18","2.398,13","2.400,63","2.370,18","25,31M","-0,78%"
"03.10.2012","2.388,78","2.398,38","2.407,40","2.379,68","49,70M","-0,44%"
"02.10.2012","2.399,29","2.397,09","2.416,45","2.394,16","58,19M","-0,02%"
"01.10.2012","2.399,80","2.363,98","2.399,93","2.357,28","38,58M","1,20%"
"28.09.2012","2.371,42","2.378,73","2.382,92","2.360,85","50,37M","-0,19%"
"27.09.2012","2.375,96","2.360,68","2.375,96","2.353,07","33,09M","0,79%"
"26.09.2012","2.357,34","2.354,51","2.358,18","2.346,97","28,41M","-1,04%"
"25.09.2012","2.382,03","2.368,51","2.386,63","2.364,67","27,67M","0,62%"
"24.09.2012","2.367,42","2.375,26","2.376,91","2.355,86","29,01M","-0,54%"
"21.09.2012","2.380,32","2.391,39","2.395,73","2.372,93","46,42M","-0,30%"
"20.09.2012","2.387,45","2.398,78","2.399,71","2.378,60","39,98M","-1,21%"
"19.09.2012","2.416,64","2.410,46","2.422,10","2.401,55","41,02M","0,47%"
"18.09.2012","2.405,41","2.397,82","2.405,41","2.386,71","54,71M","0,09%"
"17.09.2012","2.403,23","2.408,57","2.420,76","2.400,96","20,79M","-0,58%"
"14.09.2012","2.417,32","2.408,81","2.424,09","2.396,47","78,41M","2,71%"
"13.09.2012","2.353,51","2.345,10","2.353,51","2.330,83","38,69M","0,27%"
"12.09.2012","2.347,22","2.357,48","2.364,05","2.338,28","29,30M","-0,24%"
"11.09.2012","2.352,88","2.325,37","2.352,88","2.318,89","17,51M","0,75%"
"10.09.2012","2.335,29","2.318,43","2.338,44","2.318,20","32,09M","0,78%"
"07.09.2012","2.317,21","2.299,28","2.325,94","2.299,28","37,90M","0,89%"
"06.09.2012","2.296,88","2.267,91","2.300,52","2.266,88","27,88M","1,59%"
"05.09.2012","2.260,87","2.250,76","2.269,55","2.244,78","25,21M","0,55%"
"04.09.2012","2.248,48","2.264,13","2.268,78","2.247,56","13,23M","-0,73%"
"03.09.2012","2.265,07","2.261,63","2.282,64","2.260,06","17,36M","0,30%"
"31.08.2012","2.258,29","2.235,03","2.267,15","2.233,08","44,81M","1,40%"
"30.08.2012","2.227,08","2.234,48","2.246,02","2.224,38","50,18M","-0,38%"
"29.08.2012","2.235,53","2.259,60","2.260,22","2.235,53","22,46M","-0,79%"
"28.08.2012","2.253,26","2.257,69","2.263,87","2.250,21","20,73M","-1,04%"
"27.08.2012","2.276,94","2.281,74","2.294,60","2.274,55","12,39M","-0,27%"
"24.08.2012","2.283,08","2.274,41","2.289,38","2.263,98","20,26M","0,22%"
"23.08.2012","2.278,08","2.291,25","2.291,95","2.265,42","23,79M","-0,05%"
"22.08.2012","2.279,15","2.290,70","2.295,14","2.273,59","23,02M","-0,88%"
"21.08.2012","2.299,36","2.297,60","2.313,24","2.297,60","26,26M","0,77%"
"20.08.2012","2.281,86","2.294,42","2.301,37","2.280,76","24,69M","-1,38%"
"17.08.2012","2.313,69","2.344,85","2.351,85","2.311,67","23,03M","-1,29%"
"16.08.2012","2.343,94","2.328,70","2.351,03","2.324,91","48,07M","1,13%"
"14.08.2012","2.317,70","2.325,25","2.331,65","2.312,59","29,15M","0,25%"
"13.08.2012","2.311,84","2.304,41","2.335,50","2.298,32","15,39M","-0,05%"
"10.08.2012","2.313,09","2.307,49","2.326,61","2.301,64","28,00M","-0,27%"
"09.08.2012","2.319,42","2.282,73","2.322,95","2.270,22","34,93M","2,21%"
"08.08.2012","2.269,33","2.257,87","2.269,33","2.247,82","18,21M","0,12%"
"07.08.2012","2.266,53","2.258,61","2.273,33","2.250,33","22,24M","0,20%"
"06.08.2012","2.261,97","2.226,56","2.261,97","2.223,20","18,02M","1,77%"
"03.08.2012","2.222,64","2.173,78","2.229,01","2.173,58","18,01M","2,38%"
"02.08.2012","2.170,95","2.185,29","2.206,88","2.162,44","17,69M","-0,81%"
"01.08.2012","2.188,63","2.181,33","2.188,76","2.174,75","19,15M","0,14%"
"31.07.2012","2.185,67","2.184,13","2.194,07","2.168,92","28,33M","-0,23%"
"30.07.2012","2.190,68","2.168,50","2.191,93","2.160,29","14,14M","1,30%"
"27.07.2012","2.162,64","2.149,10","2.168,36","2.141,46","28,49M","2,27%"
"26.07.2012","2.114,71","2.122,35","2.152,56","2.110,10","26,14M","-0,19%"
"25.07.2012","2.118,73","2.102,84","2.136,74","2.099,37","24,09M","0,20%"
"24.07.2012","2.114,51","2.104,32","2.115,12","2.089,08","21,48M","0,64%"
"23.07.2012","2.101,10","2.140,94","2.144,73","2.097,57","26,05M","-3,29%"
"20.07.2012","2.172,56","2.193,57","2.198,07","2.168,51","31,25M","-1,20%"
"19.07.2012","2.198,92","2.192,34","2.198,92","2.172,32","26,10M","0,64%"
"18.07.2012","2.184,83","2.188,65","2.190,51","2.163,31","23,46M","-0,28%"
"17.07.2012","2.190,90","2.188,67","2.198,50","2.179,74","37,07M","0,09%"
"16.07.2012","2.188,92","2.193,26","2.193,36","2.175,84","12,05M","-0,11%"
"13.07.2012","2.191,41","2.167,91","2.192,71","2.162,23","25,78M","1,74%"
"12.07.2012","2.153,90","2.147,47","2.166,35","2.142,07","35,87M","-3,03%"
"11.07.2012","2.221,15","2.240,95","2.245,91","2.212,72","31,17M","-1,15%"
