"Data","Ostatnio","Otwarcie","Max.","Min.","Wol.","Zmiana%"
"09.02.2018","6.874,49","6.863,34","6.917,01","6.630,67","794,77M","1,44%"
"08.02.2018","6.777,16","7.067,30","7.073,99","6.776,77","672,31M","-3,90%"
"07.02.2018","7.051,98","7.086,20","7.170,34","7.051,53","579,22M","-0,90%"
"06.02.2018","7.115,88","6.837,56","7.126,55","6.824,82","789,88M","2,13%"
"05.02.2018","6.967,53","7.165,96","7.277,36","6.967,53","760,52M","-3,78%"
"02.02.2018","7.240,95","7.347,59","7.364,43","7.238,18","618,43M","-1,96%"
"01.02.2018","7.385,86","7.377,17","7.441,09","7.362,28","538,73M","-0,35%"
"31.01.2018","7.411,48","7.443,25","7.453,99","7.381,12","611,53M","0,12%"
"30.01.2018","7.402,48","7.388,89","7.433,65","7.373,99","505,85M","-0,86%"
"29.01.2018","7.466,51","7.484,47","7.500,61","7.455,55","486,38M","-0,52%"
"26.01.2018","7.505,77","7.448,33","7.505,77","7.431,22","485,12M","1,28%"
"25.01.2018","7.411,16","7.457,94","7.458,53","7.388,58","464,67M","-0,05%"
"24.01.2018","7.415,06","7.474,16","7.486,32","7.376,75","520,52M","-0,61%"
"23.01.2018","7.460,29","7.424,95","7.465,39","7.423,18","472,92M","0,71%"
"22.01.2018","7.408,03","7.338,04","7.408,03","7.332,81","501,22M","0,98%"
"19.01.2018","7.336,38","7.312,00","7.336,38","7.297,28","510,98M","0,55%"
"18.01.2018","7.296,05","7.293,65","7.313,89","7.276,11","463,52M","-0,03%"
"17.01.2018","7.298,28","7.257,77","7.309,36","7.229,32","518,58M","1,03%"
"16.01.2018","7.223,69","7.307,19","7.330,33","7.205,93","577,49M","-0,51%"
"12.01.2018","7.261,06","7.208,17","7.265,26","7.205,18","464,78M","0,68%"
"11.01.2018","7.211,78","7.168,73","7.211,78","7.163,23","456,81M","0,81%"
"10.01.2018","7.153,57","7.129,83","7.154,24","7.111,52","457,15M","-0,14%"
"09.01.2018","7.163,58","7.174,19","7.181,14","7.148,30","491,70M","0,09%"
"08.01.2018","7.157,39","7.135,38","7.161,35","7.124,09","497,21M","0,29%"
"05.01.2018","7.136,56","7.105,74","7.137,04","7.097,08","476,41M","0,83%"
"04.01.2018","7.077,91","7.089,50","7.098,05","7.072,38","493,87M","0,18%"
"03.01.2018","7.065,53","7.017,07","7.069,15","7.016,70","483,92M","0,84%"
"02.01.2018","7.006,90","6.937,65","7.006,91","6.924,08","462,20M","1,50%"
"29.12.2017","6.903,39","6.952,60","6.954,98","6.903,39","422,84M","-0,67%"
"28.12.2017","6.950,16","6.953,38","6.954,80","6.936,75","293,06M","0,16%"
"27.12.2017","6.939,34","6.941,45","6.955,38","6.931,34","316,13M","0,04%"
"26.12.2017","6.936,25","6.928,92","6.942,14","6.915,56","322,15M","-0,34%"
"22.12.2017","6.959,96","6.958,02","6.962,26","6.944,44","372,94M","-0,08%"
"21.12.2017","6.965,36","6.972,88","6.992,63","6.961,20","436,63M","0,06%"
"20.12.2017","6.960,96","6.991,26","6.991,26","6.935,42","442,66M","-0,04%"
"19.12.2017","6.963,85","6.991,25","6.995,88","6.951,49","514,90M","-0,44%"
"18.12.2017","6.994,76","6.980,40","7.003,89","6.975,55","539,24M","0,84%"
"15.12.2017","6.936,58","6.871,55","6.945,82","6.871,45","1,42B","1,17%"
"14.12.2017","6.856,53","6.887,39","6.901,13","6.851,63","496,56M","-0,28%"
"13.12.2017","6.875,80","6.880,41","6.897,62","6.871,87","490,98M","0,20%"
"12.12.2017","6.862,32","6.872,72","6.884,81","6.856,30","456,45M","-0,19%"
"11.12.2017","6.875,08","6.847,64","6.879,80","6.844,88","448,36M","0,51%"
"08.12.2017","6.840,08","6.859,94","6.870,48","6.831,61","429,26M","0,40%"
"07.12.2017","6.812,84","6.785,74","6.829,29","6.778,20","475,25M","0,54%"
"06.12.2017","6.776,38","6.742,07","6.787,42","6.734,13","454,87M","0,21%"
"05.12.2017","6.762,21","6.759,14","6.836,45","6.752,32","518,90M","-0,19%"
"04.12.2017","6.775,37","6.897,14","6.899,23","6.770,69","600,98M","-1,05%"
"01.12.2017","6.847,59","6.844,04","6.872,17","6.737,16","547,88M","-0,38%"
"30.11.2017","6.873,97","6.852,80","6.888,65","6.838,48","730,82M","0,73%"
"29.11.2017","6.824,39","6.907,28","6.908,33","6.793,95","586,18M","-1,27%"
"28.11.2017","6.912,36","6.893,72","6.914,19","6.866,21","477,32M","0,49%"
"27.11.2017","6.878,52","6.889,91","6.897,43","6.867,89","444,30M","-0,15%"
"24.11.2017","6.889,16","6.878,11","6.890,02","6.873,74","223,07M","0,32%"
"22.11.2017","6.867,36","6.869,53","6.874,52","6.859,28","386,64M","0,07%"
"21.11.2017","6.862,48","6.820,55","6.862,66","6.820,02","465,90M","1,06%"
"20.11.2017","6.790,71","6.789,28","6.795,83","6.779,48","437,87M","0,12%"
"17.11.2017","6.782,79","6.794,45","6.797,75","6.777,43","493,18M","-0,15%"
"16.11.2017","6.793,29","6.742,34","6.806,67","6.742,34","476,98M","1,30%"
"15.11.2017","6.706,21","6.700,68","6.725,32","6.667,31","457,21M","-0,47%"
"14.11.2017","6.737,87","6.733,87","6.743,63","6.709,27","462,99M","-0,29%"
"13.11.2017","6.757,60","6.727,39","6.766,30","6.723,43","462,89M","0,10%"
"10.11.2017","6.750,94","6.736,39","6.757,35","6.727,35","464,51M","0,01%"
"09.11.2017","6.750,05","6.737,45","6.758,93","6.687,28","517,86M","-0,58%"
"08.11.2017","6.789,12","6.764,85","6.791,65","6.753,34","509,54M","0,32%"
"07.11.2017","6.767,78","6.785,44","6.795,52","6.750,35","531,06M","-0,27%"
"06.11.2017","6.786,44","6.763,30","6.790,66","6.763,17","524,23M","0,33%"
"03.11.2017","6.764,44","6.737,09","6.765,14","6.712,93","521,39M","0,74%"
"02.11.2017","6.714,94","6.709,39","6.719,97","6.677,55","533,72M","-0,02%"
"01.11.2017","6.716,53","6.758,64","6.759,66","6.691,48","491,99M","-0,17%"
"31.10.2017","6.727,67","6.713,71","6.737,75","6.705,79","509,98M","0,43%"
"30.10.2017","6.698,96","6.693,77","6.727,39","6.677,15","477,43M","-0,03%"
"27.10.2017","6.701,26","6.635,03","6.708,13","6.625,78","566,65M","2,20%"
"26.10.2017","6.556,77","6.567,59","6.582,76","6.550,03","496,86M","-0,11%"
"25.10.2017","6.563,89","6.587,22","6.600,65","6.517,93","493,72M","-0,52%"
"24.10.2017","6.598,43","6.598,60","6.611,90","6.582,06","421,46M","0,18%"
"23.10.2017","6.586,83","6.641,57","6.641,57","6.581,15","417,65M","-0,64%"
"20.10.2017","6.629,05","6.633,37","6.640,02","6.622,92","457,36M","0,36%"
"19.10.2017","6.605,07","6.583,70","6.605,29","6.558,53","424,74M","-0,29%"
"18.10.2017","6.624,22","6.634,26","6.635,52","6.613,55","390,34M","0,01%"
"17.10.2017","6.623,66","6.621,42","6.628,60","6.613,21","375,09M","-0,01%"
"16.10.2017","6.624,01","6.622,55","6.632,50","6.607,03","373,94M","0,28%"
"13.10.2017","6.605,80","6.613,21","6.616,58","6.602,20","417,54M","0,22%"
"12.10.2017","6.591,51","6.594,76","6.613,50","6.586,32","476,36M","-0,18%"
"11.10.2017","6.603,55","6.586,73","6.604,21","6.577,98","429,37M","0,25%"
"10.10.2017","6.587,25","6.602,49","6.608,30","6.561,78","401,70M","0,11%"
"09.10.2017","6.579,73","6.597,37","6.599,34","6.572,44","359,14M","-0,16%"
"06.10.2017","6.590,18","6.566,95","6.590,18","6.566,84","410,59M","0,07%"
"05.10.2017","6.585,36","6.552,87","6.587,21","6.547,65","422,21M","0,78%"
"04.10.2017","6.534,63","6.521,96","6.546,46","6.513,12","434,61M","0,04%"
"03.10.2017","6.531,71","6.523,74","6.532,18","6.509,71","438,92M","0,23%"
"02.10.2017","6.516,72","6.506,08","6.527,22","6.484,14","448,11M","0,32%"
"29.09.2017","6.495,96","6.461,28","6.497,98","6.454,86","492,43M","0,66%"
"28.09.2017","6.453,45","6.437,96","6.456,23","6.427,66","428,05M","0,00%"
"27.09.2017","6.453,26","6.414,37","6.472,65","6.405,35","470,98M","1,15%"
"26.09.2017","6.380,16","6.391,85","6.405,01","6.364,57","439,70M","0,15%"
"25.09.2017","6.370,59","6.403,11","6.408,06","6.343,96","486,99M","-0,88%"
"22.09.2017","6.426,92","6.401,44","6.429,54","6.400,81","388,10M","0,07%"
"21.09.2017","6.422,69","6.448,57","6.448,57","6.405,30","400,64M","-0,52%"
"20.09.2017","6.456,04","6.459,74","6.466,05","6.414,23","470,40M","-0,08%"
"19.09.2017","6.461,32","6.465,57","6.467,79","6.446,75","430,73M","0,10%"
"18.09.2017","6.454,64","6.460,10","6.477,77","6.438,41","445,50M","0,10%"
"15.09.2017","6.448,47","6.426,16","6.464,27","6.419,65","1,19B","0,30%"
"14.09.2017","6.429,08","6.439,46","6.455,32","6.424,04","430,37M","-0,48%"
"13.09.2017","6.460,19","6.440,72","6.460,42","6.433,20","447,20M","0,09%"
"12.09.2017","6.454,28","6.448,81","6.455,02","6.429,54","404,69M","0,34%"
"11.09.2017","6.432,26","6.411,18","6.439,11","6.410,71","431,57M","1,13%"
"08.09.2017","6.360,19","6.389,65","6.391,41","6.354,96","408,11M","-0,59%"
"07.09.2017","6.397,87","6.402,94","6.413,07","6.379,81","433,05M","0,07%"
"06.09.2017","6.393,31","6.394,35","6.407,40","6.356,20","419,28M","0,28%"
"05.09.2017","6.375,57","6.414,82","6.426,51","6.334,59","438,96M","-0,93%"
"01.09.2017","6.435,33","6.442,17","6.449,65","6.417,87","347,64M","0,10%"
"31.08.2017","6.428,66","6.385,80","6.435,27","6.383,58","478,19M","0,95%"
"30.08.2017","6.368,31","6.308,68","6.374,48","6.303,57","384,51M","1,05%"
"29.08.2017","6.301,89","6.228,90","6.311,26","6.228,73","379,62M","0,30%"
"28.08.2017","6.283,02","6.286,01","6.292,26","6.267,85","384,99M","0,28%"
"25.08.2017","6.265,64","6.293,81","6.308,72","6.257,10","343,10M","-0,09%"
"24.08.2017","6.271,33","6.294,82","6.302,85","6.244,57","369,11M","-0,11%"
"23.08.2017","6.278,41","6.263,47","6.291,30","6.263,28","349,56M","-0,30%"
"22.08.2017","6.297,48","6.241,21","6.302,84","6.241,21","363,16M","1,36%"
"21.08.2017","6.213,13","6.216,32","6.226,93","6.177,19","375,22M","-0,05%"
"18.08.2017","6.216,53","6.222,46","6.254,22","6.193,38","469,44M","-0,09%"
"17.08.2017","6.221,91","6.322,72","6.334,23","6.221,91","435,27M","-1,94%"
"16.08.2017","6.345,11","6.348,11","6.374,56","6.330,27","396,20M","0,19%"
"15.08.2017","6.333,01","6.350,51","6.350,74","6.324,75","368,07M","-0,11%"
"14.08.2017","6.340,23","6.306,11","6.346,82","6.305,55","410,78M","1,34%"
"11.08.2017","6.256,56","6.222,18","6.266,89","6.216,19","418,07M","0,64%"
"10.08.2017","6.216,87","6.312,65","6.318,28","6.214,41","495,54M","-2,13%"
"09.08.2017","6.352,33","6.322,92","6.355,04","6.309,44","469,74M","-0,28%"
"08.08.2017","6.370,46","6.373,33","6.423,35","6.355,88","445,32M","-0,21%"
"07.08.2017","6.383,77","6.361,06","6.386,03","6.356,23","408,69M","0,51%"
"04.08.2017","6.351,56","6.350,79","6.361,49","6.329,73","443,76M","0,18%"
"03.08.2017","6.340,34","6.366,24","6.368,53","6.331,14","476,05M","-0,35%"
"02.08.2017","6.362,65","6.393,10","6.394,21","6.313,43","490,37M","0,00%"
"01.08.2017","6.362,94","6.372,16","6.375,75","6.345,75","426,55M","0,23%"
"31.07.2017","6.348,12","6.394,69","6.396,59","6.338,78","485,92M","-0,42%"
"28.07.2017","6.374,68","6.350,27","6.379,70","6.337,23","436,77M","-0,12%"
"27.07.2017","6.382,19","6.459,76","6.460,84","6.318,62","564,93M","-0,63%"
"26.07.2017","6.422,75","6.425,93","6.432,38","6.416,30","433,53M","0,16%"
"25.07.2017","6.412,17","6.407,59","6.425,45","6.396,87","479,54M","0,02%"
"24.07.2017","6.410,81","6.387,82","6.417,70","6.380,61","418,95M","0,36%"
"21.07.2017","6.387,75","6.383,05","6.388,78","6.365,11","468,14M","-0,04%"
"20.07.2017","6.390,00","6.396,46","6.398,26","6.365,68","414,71M","0,08%"
"19.07.2017","6.385,04","6.363,24","6.387,73","6.362,19","423,94M","0,64%"
"18.07.2017","6.344,31","6.304,82","6.344,55","6.291,07","388,97M","0,47%"
"17.07.2017","6.314,43","6.320,35","6.330,97","6.307,34","367,32M","0,03%"
"14.07.2017","6.312,47","6.289,08","6.321,76","6.278,70","364,80M","0,61%"
"13.07.2017","6.274,44","6.269,10","6.281,45","6.251,26","423,33M","0,21%"
"12.07.2017","6.261,17","6.238,90","6.265,64","6.236,82","424,25M","1,10%"
"11.07.2017","6.193,31","6.171,25","6.200,58","6.149,87","426,66M","0,27%"
"10.07.2017","6.176,39","6.156,03","6.191,27","6.141,83","409,75M","0,38%"
"07.07.2017","6.153,08","6.111,21","6.164,94","6.111,21","397,25M","1,04%"
"06.07.2017","6.089,46","6.109,60","6.127,98","6.081,96","514,78M","-1,00%"
"05.07.2017","6.150,85","6.122,06","6.163,62","6.100,42","462,92M","0,67%"
"03.07.2017","6.110,06","6.173,29","6.177,36","6.106,12","272,19M","-0,49%"
"30.06.2017","6.140,42","6.166,84","6.170,63","6.129,04","501,47M","-0,06%"
"29.06.2017","6.144,35","6.215,49","6.216,60","6.087,81","528,05M","-1,44%"
"28.06.2017","6.234,41","6.173,10","6.238,29","6.144,80","461,44M","1,43%"
"27.06.2017","6.146,62","6.227,90","6.234,32","6.146,62","490,36M","-1,61%"
"26.06.2017","6.247,15","6.292,73","6.303,44","6.233,43","455,73M","-0,29%"
"23.06.2017","6.265,25","6.234,35","6.269,37","6.218,78","1,46B","0,46%"
"22.06.2017","6.236,69","6.239,15","6.257,68","6.221,96","471,36M","0,04%"
"21.06.2017","6.233,95","6.202,75","6.236,66","6.200,86","491,84M","0,74%"
"20.06.2017","6.188,03","6.229,62","6.234,01","6.186,94","488,69M","-0,82%"
"19.06.2017","6.239,01","6.196,85","6.243,31","6.194,00","447,66M","1,42%"
"16.06.2017","6.151,76","6.154,28","6.161,56","6.125,50","1,31B","-0,22%"
"15.06.2017","6.165,50","6.127,05","6.170,15","6.107,85","436,59M","-0,47%"
"14.06.2017","6.194,89","6.237,46","6.237,53","6.153,55","457,03M","-0,41%"
"13.06.2017","6.220,37","6.206,11","6.226,41","6.180,04","525,01M","0,73%"
"12.06.2017","6.175,47","6.153,56","6.183,81","6.110,66","604,27M","-0,52%"
"09.06.2017","6.207,92","6.330,25","6.341,70","6.137,68","670,48M","-1,80%"
"08.06.2017","6.321,76","6.311,73","6.324,06","6.282,93","484,13M","0,39%"
"07.06.2017","6.297,38","6.290,44","6.302,78","6.267,18","432,54M","0,36%"
"06.06.2017","6.275,06","6.281,88","6.304,21","6.269,86","430,50M","-0,33%"
"05.06.2017","6.295,68","6.305,47","6.310,61","6.292,15","398,25M","-0,16%"
"02.06.2017","6.305,80","6.261,59","6.308,76","6.253,77","454,57M","0,94%"
"01.06.2017","6.246,83","6.215,91","6.247,07","6.200,45","502,29M","0,78%"
"31.05.2017","6.198,52","6.221,62","6.221,99","6.164,07","697,15M","-0,08%"
"30.05.2017","6.203,19","6.204,18","6.217,13","6.200,41","402,25M","-0,11%"
"26.05.2017","6.210,19","6.207,04","6.211,52","6.196,66","373,96M","0,08%"
"25.05.2017","6.205,26","6.183,02","6.217,34","6.174,52","417,08M","0,69%"
"24.05.2017","6.163,02","6.154,18","6.166,09","6.139,33","400,25M","0,40%"
"23.05.2017","6.138,71","6.149,55","6.150,91","6.121,79","407,73M","0,08%"
"22.05.2017","6.133,62","6.098,25","6.135,92","6.097,24","421,95M","0,82%"
"19.05.2017","6.083,70","6.070,23","6.106,55","6.070,23","517,15M","0,47%"
"18.05.2017","6.055,13","5.998,46","6.073,45","5.996,81","511,17M","0,73%"
"17.05.2017","6.011,24","6.108,62","6.122,87","6.009,48","565,78M","-2,57%"
"16.05.2017","6.169,87","6.160,52","6.170,16","6.139,10","460,05M","0,33%"
"15.05.2017","6.149,67","6.128,11","6.153,04","6.124,79","452,00M","0,46%"
"12.05.2017","6.121,23","6.119,27","6.122,84","6.105,42","412,46M","0,09%"
"11.05.2017","6.115,96","6.110,05","6.120,20","6.075,68","452,52M","-0,22%"
"10.05.2017","6.129,14","6.121,64","6.131,64","6.103,87","482,51M","0,14%"
"09.05.2017","6.120,59","6.111,82","6.133,00","6.107,59","466,70M","0,29%"
"08.05.2017","6.102,66","6.100,66","6.106,12","6.083,06","459,30M","0,03%"
"05.05.2017","6.100,76","6.091,69","6.100,76","6.067,15","443,62M","0,42%"
"04.05.2017","6.075,34","6.075,06","6.080,82","6.054,32","481,85M","0,05%"
"03.05.2017","6.072,55","6.075,04","6.076,96","6.053,28","498,86M","-0,37%"
"02.05.2017","6.095,37","6.102,51","6.102,72","6.081,56","498,62M","0,06%"
"01.05.2017","6.091,60","6.067,56","6.100,73","6.061,35","416,34M","0,73%"
"28.04.2017","6.047,61","6.072,87","6.074,04","6.040,71","523,42M","-0,02%"
"27.04.2017","6.048,94","6.038,47","6.050,70","6.031,59","461,83M","0,39%"
"26.04.2017","6.025,23","6.028,12","6.040,89","6.021,72","454,58M","0,00%"
"25.04.2017","6.025,49","6.004,16","6.036,02","6.002,65","441,93M","0,70%"
"24.04.2017","5.983,82","5.979,96","5.989,92","5.970,25","446,56M","1,24%"
"21.04.2017","5.910,52","5.919,02","5.919,23","5.899,43","454,58M","-0,11%"
"20.04.2017","5.916,78","5.887,87","5.926,23","5.880,19","417,89M","0,92%"
"19.04.2017","5.863,03","5.874,43","5.894,68","5.856,34","415,53M","0,23%"
"18.04.2017","5.849,47","5.838,59","5.860,04","5.828,57","391,18M","-0,12%"
"17.04.2017","5.856,79","5.821,55","5.856,79","5.818,20","346,62M","0,89%"
"13.04.2017","5.805,15","5.828,37","5.856,54","5.805,15","384,04M","-0,53%"
"12.04.2017","5.836,16","5.863,59","5.868,09","5.830,44","408,74M","-0,52%"
"11.04.2017","5.866,77","5.871,16","5.878,94","5.819,29","449,36M","-0,24%"
"10.04.2017","5.880,93","5.883,43","5.907,85","5.865,56","389,31M","0,05%"
"07.04.2017","5.877,81","5.873,94","5.892,07","5.855,51","414,27M","-0,02%"
"06.04.2017","5.878,95","5.870,52","5.889,58","5.856,22","448,41M","0,25%"
"05.04.2017","5.864,48","5.911,92","5.936,39","5.856,26","555,35M","-0,58%"
"04.04.2017","5.898,61","5.878,76","5.901,39","5.878,76","445,39M","0,07%"
"03.04.2017","5.894,68","5.917,31","5.928,93","5.867,73","453,50M","-0,29%"
"31.03.2017","5.911,74","5.905,63","5.927,81","5.901,77","529,14M","-0,04%"
"30.03.2017","5.914,34","5.896,15","5.916,77","5.894,00","396,49M","0,28%"
"29.03.2017","5.897,55","5.875,35","5.900,87","5.870,93","397,14M","0,38%"
"28.03.2017","5.875,14","5.836,50","5.888,70","5.828,86","437,23M","0,60%"
"27.03.2017","5.840,37","5.776,33","5.849,20","5.769,39","410,07M","0,20%"
"24.03.2017","5.828,74","5.839,33","5.858,95","5.807,83","456,99M","0,19%"
"23.03.2017","5.817,69","5.812,31","5.842,82","5.806,98","414,69M","-0,07%"
"22.03.2017","5.821,64","5.790,59","5.825,67","5.781,81","442,89M","0,48%"
"21.03.2017","5.793,82","5.923,43","5.928,06","5.790,73","528,08M","-1,83%"
"20.03.2017","5.901,53","5.898,81","5.915,12","5.888,12","407,11M","0,01%"
"17.03.2017","5.901,00","5.898,58","5.912,61","5.890,42","1,35B","0,00%"
"16.03.2017","5.900,76","5.907,86","5.911,48","5.887,24","412,39M","0,01%"
"15.03.2017","5.900,05","5.869,97","5.911,20","5.858,16","468,32M","0,74%"
"14.03.2017","5.856,82","5.860,07","5.860,50","5.831,88","390,46M","-0,32%"
"13.03.2017","5.875,78","5.863,48","5.877,43","5.860,83","405,74M","0,24%"
"10.03.2017","5.861,73","5.867,16","5.872,60","5.835,44","476,86M","0,39%"
"09.03.2017","5.838,81","5.834,67","5.852,54","5.812,08","423,01M","0,02%"
"08.03.2017","5.837,55","5.838,44","5.860,63","5.832,63","422,94M","0,06%"
"07.03.2017","5.833,93","5.836,12","5.859,77","5.826,32","418,89M","-0,26%"
"06.03.2017","5.849,18","5.846,42","5.857,74","5.827,46","412,85M","-0,37%"
"03.03.2017","5.870,75","5.854,27","5.870,75","5.841,47","424,84M","0,16%"
"02.03.2017","5.861,22","5.897,01","5.897,01","5.856,30","454,31M","-0,73%"
"01.03.2017","5.904,03","5.874,86","5.911,79","5.865,79","522,79M","1,35%"
"28.02.2017","5.825,44","5.852,79","5.855,06","5.817,22","620,83M","-0,62%"
"27.02.2017","5.861,90","5.835,04","5.861,90","5.827,00","447,06M","0,28%"
"24.02.2017","5.845,31","5.802,33","5.845,31","5.800,55","419,25M","0,17%"
"23.02.2017","5.835,51","5.866,82","5.866,96","5.809,55","444,62M","-0,43%"
"22.02.2017","5.860,63","5.857,56","5.864,41","5.848,28","422,84M","-0,09%"
"21.02.2017","5.865,95","5.850,20","5.867,89","5.847,50","453,57M","0,47%"
"17.02.2017","5.838,58","5.807,31","5.838,58","5.800,80","500,75M","0,41%"
"16.02.2017","5.814,90","5.823,01","5.835,15","5.796,71","441,52M","-0,08%"
"15.02.2017","5.819,44","5.777,90","5.821,95","5.776,70","450,50M","0,64%"
"14.02.2017","5.782,57","5.756,51","5.783,09","5.748,74","431,56M","0,32%"
"13.02.2017","5.763,96","5.753,19","5.770,99","5.751,92","404,16M","0,52%"
"10.02.2017","5.734,13","5.726,18","5.743,43","5.717,42","421,00M","0,33%"
"09.02.2017","5.715,18","5.688,02","5.722,71","5.685,15","439,63M","0,58%"
"08.02.2017","5.682,45","5.662,95","5.686,96","5.649,39","444,98M","0,15%"
"07.02.2017","5.674,22","5.674,86","5.689,60","5.664,82","440,96M","0,19%"
"06.02.2017","5.663,55","5.656,95","5.668,20","5.650,26","397,57M","-0,06%"
"03.02.2017","5.666,77","5.650,73","5.666,84","5.647,58","411,17M","0,54%"
"02.02.2017","5.636,20","5.627,15","5.656,01","5.616,40","471,57M","-0,11%"
"01.02.2017","5.642,65","5.654,51","5.662,11","5.621,03","499,98M","0,50%"
"31.01.2017","5.614,79","5.592,87","5.615,15","5.576,09","506,36M","0,02%"
"30.01.2017","5.613,71","5.635,86","5.636,09","5.578,76","417,27M","-0,83%"
"27.01.2017","5.660,78","5.664,88","5.667,45","5.643,90","386,97M","0,10%"
"26.01.2017","5.655,18","5.666,28","5.669,61","5.647,65","426,44M","-0,02%"
"25.01.2017","5.656,34","5.635,86","5.658,59","5.634,33","435,79M","0,99%"
"24.01.2017","5.600,96","5.568,27","5.606,53","5.558,49","409,12M","0,86%"
"23.01.2017","5.552,94","5.546,64","5.564,14","5.522,69","389,91M","-0,04%"
"20.01.2017","5.555,33","5.556,87","5.574,35","5.542,23","444,46M","0,28%"
"19.01.2017","5.540,08","5.560,61","5.571,53","5.528,37","398,66M","-0,28%"
"18.01.2017","5.555,65","5.546,94","5.555,98","5.534,77","380,31M","0,31%"
"17.01.2017","5.538,73","5.555,16","5.557,05","5.527,22","415,58M","-0,63%"
"13.01.2017","5.574,12","5.557,57","5.584,26","5.557,20","357,66M","0,48%"
"12.01.2017","5.547,49","5.542,56","5.550,67","5.496,82","394,73M","-0,29%"
"11.01.2017","5.563,65","5.550,72","5.564,08","5.524,03","435,71M","0,21%"
"10.01.2017","5.551,82","5.536,54","5.564,25","5.528,11","431,57M","0,36%"
"09.01.2017","5.531,82","5.527,57","5.541,08","5.517,14","433,10M","0,19%"
"06.01.2017","5.521,06","5.499,08","5.536,52","5.482,81","382,85M","0,60%"
